date,market,brand,model,sales
2024-06,국산,KGM,코란도,123
2024-06,국산,기아,니로 EV,123
2024-06,국산,기아,버스 (기아),122
2024-06,수입,BMW,i5,115
2024-06,국산,기아,EV9,113
2024-06,국산,현대,카운티,111
2024-06,수입,랜드로버,Range Rover Sport,109
2024-06,수입,벤츠,EQB,109
2024-06,수입,폭스바겐,Tiguan,108
2024-06,수입,혼다,CR-V,108
2024-06,국산,현대,아이오닉 5 N,107
2024-06,수입,테슬라,Model X,106
2024-06,수입,벤츠,GLS-Class,105
2024-06,수입,BMW,iX1,102
2024-06,수입,미니,Clubman,102
2024-06,수입,벤츠,CLA-Class,98
2024-06,수입,볼보,S60,98
2024-06,수입,BMW,i4,96
2024-06,수입,지프,Wrangler,86
2024-06,국산,KGM,티볼리 에어,85
2024-06,수입,링컨,Nautilus,85
2024-06,수입,혼다,Accord,80
2024-06,수입,랜드로버,Defender,78
2024-06,수입,토요타,Crown,78
2024-06,수입,링컨,Aviator,76
2024-06,수입,벤츠,GLA-Class,76
2024-06,수입,벤츠,Maybach S-Class,76
2024-06,수입,BMW,i7,74
2024-06,수입,토요타,Sienna,73
2024-06,수입,포르쉐,Panamera,70
2024-06,수입,폭스바겐,Golf,69
2024-06,수입,토요타,Alphard,68
2024-06,수입,포드,Bronco,67
2024-06,국산,기아,니로 플러스,65
2024-06,수입,BMW,1 Series,64
2024-06,국산,쉐보레,트래버스,62
2024-06,수입,아우디,Q5,57
2024-06,수입,포르쉐,911,57
2024-06,국산,제네시스,GV60,54
2024-06,수입,BMW,2 Series Active Tourer,53
2024-06,수입,지프,Grand Cherokee,53
2024-06,수입,포르쉐,Cayenne,53
2024-06,수입,토요타,GR 86,49
2024-06,수입,BMW,8 Series,47
2024-06,수입,포드,Mustang,46
2024-06,수입,BMW,Z4,45
2024-06,국산,르노코리아,SM6,43
2024-06,수입,폭스바겐,Touareg,43
2024-06,국산,제네시스,Electrified GV70,42
2024-06,수입,BMW,2 Series,42
2024-06,수입,캐딜락,Escalade,41
2024-06,수입,토요타,Highlander,41
2024-06,국산,르노코리아,마스터,40
2024-06,수입,지프,Gladiator,40
2024-06,수입,푸조,408,40
2024-06,수입,벤츠,EQS,38
2024-06,수입,포르쉐,Taycan,38
2024-06,수입,랜드로버,Range Rover Evoque,37
2024-06,국산,제네시스,Electrified G80,34
2024-06,수입,벤츠,AMG GT,34
2024-06,수입,포르쉐,718 Boxster,34
2024-06,수입,랜드로버,Discovery Sport,33
2024-06,수입,BMW,M2,32
2024-06,수입,폭스바겐,Arteon,32
2024-06,수입,BMW,iX,30
2024-06,수입,아우디,e-tron,30
2024-06,수입,테슬라,Model S,30
2024-06,수입,볼보,C40 Recharge,29
2024-06,수입,아우디,A3,29
2024-06,수입,혼다,Odyssey,29
2024-06,수입,볼보,V90 Cross Country,28
2024-06,수입,아우디,Q8 e-tron,27
2024-06,수입,지프,Renegade,27
2024-06,수입,포드,Ranger,27
2024-06,수입,폴스타,Polestar 2,27
2024-06,수입,GMC,Sierra,26
2024-06,수입,아우디,Q8,24
2024-06,수입,BMW,X2,22
2024-06,수입,벤츠,Maybach GLS,22
2024-06,수입,BMW,M4,20
2024-06,수입,아우디,A7,19
2024-06,수입,마세라티,Grecale,18
2024-06,수입,아우디,Q2,18
2024-06,수입,BMW,M3,17
2024-06,수입,람보르기니,Urus,16
2024-06,국산,KGM,코란도 EV,15
2024-06,수입,벤틀리,Bentayga,15
2024-06,수입,아우디,Q3,15
2024-06,수입,벤틀리,Continental GT,14
2024-06,수입,람보르기니,Urus S,13
2024-06,수입,아우디,Q7,13
2024-06,수입,캐딜락,New XT4,13
2024-06,수입,혼다,Pilot,13
2024-06,국산,쉐보레,타호,12
2024-06,수입,렉서스,UX,12
2024-06,수입,푸조,e-208,12
2024-06,수입,람보르기니,Huracan EVO,11
2024-06,수입,벤틀리,Flying Spur,11
2024-06,수입,포르쉐,Macan,11
2024-06,수입,BMW,M8,10
2024-06,수입,랜드로버,Discovery,10
2024-06,수입,벤츠,SL-Class,10
2024-06,수입,아우디,A5,10
2024-06,수입,푸조,5008,10
2024-06,국산,현대,카운티 일렉트릭,8
2024-06,수입,캐딜락,XT6,8
2024-06,수입,롤스로이스,Ghost,7
2024-06,수입,아우디,A4,7
2024-06,수입,푸조,3008,7
2024-06,수입,BMW,X3 M,6
2024-06,수입,BMW,X4 M,6
2024-06,수입,BMW,X6 M,6
2024-06,수입,롤스로이스,Spectre,6
2024-06,수입,마세라티,Levante,6
2024-06,수입,포드,Expedition,6
2024-06,수입,푸조,e-2008,6
2024-06,수입,랜드로버,Range Rover Velar,5
2024-06,수입,렉서스,LS,4
2024-06,수입,롤스로이스,Phantom Series II,4
2024-06,수입,링컨,Navigator,4
2024-06,수입,벤츠,CLS-Class,4
2024-06,수입,포르쉐,718 Cayman,4
2024-06,수입,BMW,X5 M,3
2024-06,수입,롤스로이스,Cullinan,3
2024-06,수입,볼보,XC40 Recharge,3
2024-06,수입,아우디,e-tron GT,3
2024-06,수입,토요타,GR SUPRA,3
2024-06,국산,쉐보레,콜로라도,2
2024-06,수입,BMW,M5,2
2024-06,수입,렉서스,LC,2
2024-06,수입,마세라티,Ghibli,2
2024-06,수입,아우디,A8,2
2024-06,국산,쉐보레,볼트 EUV,1
2024-06,수입,마세라티,MC20,1
2024-06,수입,푸조,308,1
2024-07,국산,기아,쏘렌토,7596
2024-07,국산,기아,카니발,7050
2024-07,국산,현대,그랜저,6287
2024-07,국산,기아,스포티지,6235
2024-07,국산,현대,쏘나타 디 엣지,5532
2024-07,국산,기아,셀토스,5489
2024-07,국산,현대,싼타페,5248
2024-07,국산,현대,포터2,4145
2024-07,국산,현대,아반떼,3873
2024-07,국산,제네시스,GV70,3803
2024-07,국산,현대,스타리아,3575
2024-07,국산,현대,캐스퍼,3425
2024-07,국산,기아,봉고 3,3148
2024-07,국산,현대,투싼,3124
2024-07,국산,제네시스,G80,3110
2024-07,국산,기아,레이,2977
2024-07,국산,제네시스,GV80,2837
2024-07,국산,기아,K5,2702
2024-07,국산,기아,EV3,1975
2024-07,국산,현대,코나,1906
2024-07,수입,BMW,5 Series,1645
2024-07,수입,테슬라,Model Y,1623
2024-07,국산,현대,아이오닉 5,1615
2024-07,국산,쉐보레,트랙스 크로스오버,1606
2024-07,수입,벤츠,E-Class,1505
2024-07,국산,기아,레이 EV,1407
2024-07,국산,현대,버스/트럭 (현대),1375
2024-07,국산,기아,K3,1373
2024-07,국산,기아,EV6,1344
2024-07,국산,기아,모닝,1335
2024-07,국산,현대,팰리세이드,1316
2024-07,국산,KGM,토레스,1310
2024-07,국산,기아,K8,1154
2024-07,수입,테슬라,Model 3,1055
2024-07,국산,기아,니로,1049
2024-07,국산,현대,포터2 일렉트릭,1032
2024-07,국산,KGM,토레스 EVX,778
2024-07,국산,르노코리아,QM6,738
2024-07,국산,KGM,렉스턴 스포츠,704
2024-07,국산,현대,마이티,690
2024-07,국산,르노코리아,아르카나,680
2024-07,수입,BMW,6 Series,680
2024-07,수입,BMW,X5,675
2024-07,수입,벤츠,GLC-Class,626
2024-07,수입,볼보,XC60,596
2024-07,국산,제네시스,G90,594
2024-07,국산,기아,봉고 3 EV,567
2024-07,국산,KGM,티볼리,562
2024-07,수입,렉서스,ES,526
2024-07,국산,현대,코나 일렉트릭,508
2024-07,국산,KGM,렉스턴 스포츠 칸,489
2024-07,수입,벤츠,GLE-Class,458
2024-07,수입,벤츠,CLE,443
2024-07,수입,BMW,3 Series,440
2024-07,수입,BMW,7 Series,420
2024-07,수입,포르쉐,Cayenne,410
2024-07,수입,아우디,Q4 e-tron,401
2024-07,수입,렉서스,NX,392
2024-07,수입,BMW,X7,383
2024-07,국산,현대,베뉴,365
2024-07,수입,포르쉐,Panamera,357
2024-07,수입,폭스바겐,ID.4,355
2024-07,국산,쉐보레,트레일블레이저,350
2024-07,국산,현대,넥쏘,330
2024-07,수입,BMW,X6,326
2024-07,수입,벤츠,S-Class,306
2024-07,수입,BMW,X4,298
2024-07,국산,현대,아이오닉 6,275
2024-07,수입,볼보,XC40,257
2024-07,수입,아우디,A6,243
2024-07,수입,토요타,RAV4,236
2024-07,국산,제네시스,G70,226
2024-07,수입,벤츠,C-Class,209
2024-07,수입,포르쉐,911,204
2024-07,수입,폭스바겐,Jetta,203
2024-07,국산,기아,K9,202
2024-07,수입,포드,Explorer,202
2024-07,국산,기아,모하비,197
2024-07,국산,KGM,렉스턴 뉴 아레나,195
2024-07,국산,현대,ST1,194
2024-07,수입,BMW,iX3,194
2024-07,수입,BMW,1 Series,174
2024-07,수입,미니,Cooper,172
2024-07,수입,BMW,i4,170
2024-07,수입,토요타,Prius,167
2024-07,수입,랜드로버,Range Rover,166
2024-07,수입,볼보,XC90,163
2024-07,수입,볼보,S90,162
2024-07,국산,기아,EV9,161
2024-07,수입,렉서스,RX,159
2024-07,수입,미니,Countryman,156
2024-07,국산,기아,니로 EV,150
2024-07,수입,토요타,Camry,150
2024-07,국산,현대,아이오닉 5 N,149
2024-07,수입,아우디,Q8,140
2024-07,수입,미니,Convertible,137
2024-07,수입,폭스바겐,Tiguan,137
2024-07,수입,혼다,CR-V,133
2024-07,국산,현대,쏠라티,130
2024-07,수입,BMW,X1,130
2024-07,수입,BMW,4 Series,119
2024-07,수입,링컨,Nautilus,119
2024-07,국산,기아,버스 (기아),113
2024-07,국산,KGM,코란도,106
2024-07,국산,쉐보레,트래버스,106
2024-07,수입,BMW,i5,105
2024-07,수입,BMW,iX1,105
2024-07,국산,현대,아반떼 N,102
2024-07,수입,토요타,Alphard,99
2024-07,수입,미니,Hatch,97
2024-07,수입,지프,Grand Cherokee,97
2024-07,국산,현대,카운티,95
2024-07,수입,랜드로버,Defender,91
2024-07,수입,벤츠,GLS-Class,91
2024-07,수입,벤츠,EQA,90
2024-07,수입,벤츠,G-Class,90
2024-07,수입,폭스바겐,Golf,90
2024-07,수입,혼다,Accord,90
2024-07,국산,KGM,티볼리 에어,87
2024-07,수입,볼보,S60,87
2024-07,수입,BMW,i7,86
2024-07,수입,볼보,V60 Cross Country,86
2024-07,수입,랜드로버,Range Rover Sport,78
2024-07,수입,토요타,Crown,77
2024-07,수입,BMW,2 Series,74
2024-07,수입,BMW,X3,73
2024-07,수입,벤츠,A-Class,73
2024-07,수입,지프,Wrangler,73
2024-07,수입,포드,Bronco,72
2024-07,수입,벤츠,GLA-Class,70
2024-07,국산,쉐보레,콜로라도,65
2024-07,국산,제네시스,GV60,64
2024-07,수입,벤츠,EQB,64
2024-07,수입,포드,Mustang,64
2024-07,수입,벤츠,EQE,63
2024-07,수입,벤츠,GLB-Class,57
2024-07,수입,벤츠,Maybach S-Class,55
2024-07,수입,BMW,2 Series Active Tourer,53
2024-07,수입,BMW,iX,53
2024-07,수입,BMW,8 Series,51
2024-07,수입,벤츠,CLA-Class,45
2024-07,수입,토요타,GR 86,45
2024-07,수입,폭스바겐,Arteon,45
2024-07,수입,지프,Gladiator,43
2024-07,수입,토요타,Highlander,42
2024-07,수입,랜드로버,Range Rover Velar,40
2024-07,수입,볼보,C40 Recharge,40
2024-07,수입,폴스타,Polestar 2,39
2024-07,수입,푸조,408,39
2024-07,수입,벤츠,AMG GT,38
2024-07,국산,제네시스,Electrified GV70,36
2024-07,수입,BMW,Z4,35
2024-07,국산,제네시스,Electrified G80,33
2024-07,수입,GMC,Sierra,32
2024-07,국산,르노코리아,SM6,31
2024-07,수입,BMW,M2,31
2024-07,수입,푸조,e-2008,31
2024-07,수입,캐딜락,Escalade,28
2024-07,수입,토요타,Sienna,27
2024-07,수입,포르쉐,718 Boxster,27
2024-07,수입,람보르기니,Urus S,25
2024-07,수입,벤츠,EQS SUV,25
2024-07,수입,아우디,A3,24
2024-07,수입,벤츠,Maybach GLS,22
2024-07,수입,아우디,Q5,22
2024-07,수입,링컨,Aviator,21
2024-07,수입,마세라티,Grecale,21
2024-07,수입,아우디,Q3,21
2024-07,국산,르노코리아,마스터,20
2024-07,수입,캐딜락,Lyriq,20
2024-07,수입,BMW,X2,19
2024-07,수입,아우디,A7,19
2024-07,수입,랜드로버,Discovery,18
2024-07,국산,쉐보레,타호,16
2024-07,수입,렉서스,LM,16
2024-07,수입,벤틀리,Bentayga,16
2024-07,수입,아우디,e-tron,16
2024-07,수입,캐딜락,New XT4,16
2024-07,국산,현대,카운티 일렉트릭,15
2024-07,수입,BMW,M3,15
2024-07,수입,람보르기니,Urus,15
2024-07,수입,볼보,V90 Cross Country,15
2024-07,국산,기아,니로 플러스,14
2024-07,국산,쉐보레,볼트 EUV,14
2024-07,수입,포드,Ranger,14
2024-07,수입,람보르기니,Huracan EVO,13
2024-07,수입,벤츠,EQE SUV,13
2024-07,수입,벤츠,EQS,13
2024-07,수입,BMW,M4,12
2024-07,수입,미니,Clubman,12
2024-07,수입,아우디,Q7,12
2024-07,수입,푸조,5008,12
2024-07,수입,지프,Renegade,11
2024-07,수입,혼다,Pilot,11
2024-07,수입,렉서스,LS,10
2024-07,수입,벤츠,SL-Class,10
2024-07,수입,벤틀리,Flying Spur,10
2024-07,수입,롤스로이스,Ghost,9
2024-07,수입,벤틀리,Continental GT,9
2024-07,수입,아우디,A5,9
2024-07,수입,랜드로버,Range Rover Evoque,8
2024-07,수입,랜드로버,Discovery Sport,7
2024-07,수입,아우디,Q2,7
2024-07,수입,캐딜락,XT6,7
2024-07,수입,푸조,e-208,7
2024-07,국산,KGM,코란도 EV,6
2024-07,국산,쉐보레,볼트 EV,6
2024-07,수입,BMW,X6 M,6
2024-07,수입,포르쉐,Macan,6
2024-07,수입,포르쉐,Taycan,6
2024-07,수입,폭스바겐,Touareg,6
2024-07,수입,BMW,X5 M,5
2024-07,수입,볼보,XC40 Recharge,5
2024-07,수입,아우디,A4,5
2024-07,수입,렉서스,UX,4
2024-07,수입,롤스로이스,Spectre,4
2024-07,수입,링컨,Navigator,4
2024-07,수입,포드,Expedition,4
2024-07,수입,토요타,GR SUPRA,3
2024-07,수입,푸조,3008,3
2024-07,수입,BMW,X4 M,2
2024-07,수입,벤츠,CLS-Class,2
2024-07,수입,아우디,A8,2
2024-07,수입,캐딜락,CT5,2
2024-07,수입,포르쉐,718 Cayman,2
2024-07,국산,쉐보레,말리부,1
2024-07,수입,BMW,X3 M,1
2024-07,수입,렉서스,LC,1
2024-07,수입,롤스로이스,Cullinan,1
2024-07,수입,롤스로이스,Phantom Series II,1
2024-07,수입,벤츠,EQC,1
2024-07,수입,테슬라,Model S,1
2024-07,수입,테슬라,Model X,1
2024-07,수입,혼다,Odyssey,1
2024-08,국산,현대,쏘나타 디 엣지,6317
2024-08,국산,현대,그랜저,6187
2024-08,국산,기아,스포티지,5988
2024-08,국산,현대,싼타페,5715
2024-08,국산,기아,셀토스,5551
2024-08,국산,기아,카니발,5534
2024-08,국산,기아,EV3,4002
2024-08,국산,현대,투싼,3965
2024-08,국산,현대,포터2,3962
2024-08,국산,현대,아반떼,3885
2024-08,국산,제네시스,GV70,3835
2024-08,국산,현대,캐스퍼,3592
2024-08,국산,기아,쏘렌토,3502
2024-08,국산,제네시스,G80,3485
2024-08,국산,현대,스타리아,2951
2024-08,국산,기아,레이,2787
2024-08,국산,기아,봉고 3,2782
2024-08,국산,기아,K8,2711
2024-08,국산,기아,K5,2690
2024-08,수입,벤츠,E-Class,2237
2024-08,국산,제네시스,GV80,2161
2024-08,국산,현대,코나,1872
2024-08,국산,현대,팰리세이드,1529
2024-08,국산,현대,버스/트럭 (현대),1523
2024-08,국산,현대,캐스퍼 일렉트릭,1439
2024-08,수입,테슬라,Model Y,1215
2024-08,국산,현대,포터2 일렉트릭,1208
2024-08,국산,쉐보레,트랙스 크로스오버,1145
2024-08,국산,현대,아이오닉 5,1127
2024-08,수입,BMW,5 Series,1118
2024-08,국산,기아,니로,1048
2024-08,국산,기아,레이 EV,923
2024-08,수입,테슬라,Model 3,921
2024-08,국산,KGM,토레스,915
2024-08,수입,폭스바겐,ID.4,911
2024-08,국산,기아,모닝,910
2024-08,수입,벤츠,GLC-Class,810
2024-08,국산,KGM,액티언,780
2024-08,수입,BMW,6 Series,674
2024-08,국산,르노코리아,QM6,672
2024-08,수입,BMW,X3,639
2024-08,수입,BMW,3 Series,618
2024-08,국산,현대,마이티,607
2024-08,국산,기아,EV6,599
2024-08,국산,기아,K3,588
2024-08,수입,렉서스,ES,582
2024-08,국산,르노코리아,아르카나,579
2024-08,국산,KGM,렉스턴 스포츠,533
2024-08,국산,제네시스,G90,532
2024-08,수입,볼보,XC60,517
2024-08,국산,KGM,렉스턴 스포츠 칸,516
2024-08,국산,KGM,티볼리,488
2024-08,수입,벤츠,CLE,470
2024-08,수입,벤츠,GLE-Class,443
2024-08,국산,현대,아이오닉 6,405
2024-08,수입,BMW,X5,399
2024-08,수입,렉서스,NX,390
2024-08,국산,기아,봉고 3 EV,382
2024-08,국산,KGM,토레스 EVX,377
2024-08,국산,현대,넥쏘,347
2024-08,수입,벤츠,S-Class,328
2024-08,수입,BMW,X4,317
2024-08,수입,아우디,Q4 e-tron,313
2024-08,국산,현대,베뉴,299
2024-08,수입,BMW,7 Series,292
2024-08,국산,쉐보레,트레일블레이저,264
2024-08,수입,BMW,X7,264
2024-08,국산,현대,코나 일렉트릭,263
2024-08,수입,토요타,RAV4,263
2024-08,수입,포르쉐,911,235
2024-08,국산,제네시스,G70,230
2024-08,수입,포드,Explorer,223
2024-08,수입,포르쉐,Panamera,220
2024-08,수입,BMW,X6,215
2024-08,수입,BMW,4 Series,214
2024-08,국산,기아,모하비,204
2024-08,수입,볼보,XC40,204
2024-08,수입,벤츠,C-Class,199
2024-08,수입,포르쉐,Cayenne,190
2024-08,수입,아우디,A6,187
2024-08,국산,현대,ST1,183
2024-08,수입,폭스바겐,Jetta,180
2024-08,국산,기아,K9,177
2024-08,수입,BMW,1 Series,167
2024-08,국산,KGM,렉스턴 뉴 아레나,166
2024-08,수입,토요타,Camry,165
2024-08,수입,랜드로버,Range Rover,159
2024-08,수입,BMW,i4,154
2024-08,수입,볼보,S90,153
2024-08,수입,렉서스,UX,151
2024-08,수입,미니,Countryman,150
2024-08,수입,폭스바겐,Tiguan,149
2024-08,수입,볼보,S60,147
2024-08,수입,아우디,Q2,146
2024-08,수입,아우디,Q8,142
2024-08,수입,폭스바겐,Golf,142
2024-08,수입,렉서스,RX,139
2024-08,수입,미니,Cooper,136
2024-08,수입,링컨,Nautilus,135
2024-08,수입,볼보,XC90,133
2024-08,수입,혼다,CR-V,132
2024-08,수입,혼다,Accord,126
2024-08,국산,현대,쏠라티,125
2024-08,수입,토요타,Sienna,123
2024-08,수입,지프,Wrangler,122
2024-08,수입,BMW,iX3,120
2024-08,수입,벤츠,A-Class,119
2024-08,수입,랜드로버,Defender,113
2024-08,국산,기아,버스 (기아),110
2024-08,수입,벤츠,GLS-Class,110
2024-08,수입,포드,Bronco,110
2024-08,국산,현대,카운티,101
2024-08,수입,토요타,Prius,97
2024-08,국산,현대,아이오닉 5 N,95
2024-08,수입,BMW,X1,95
2024-08,수입,토요타,Crown,95
2024-08,수입,BMW,XM,93
2024-08,국산,기아,EV9,92
2024-08,수입,BMW,2 Series,90
2024-08,수입,미니,Convertible,90
2024-08,수입,벤츠,CLA-Class,88
2024-08,국산,KGM,티볼리 에어,85
2024-08,국산,쉐보레,콜로라도,85
2024-08,국산,쉐보레,트래버스,84
2024-08,국산,KGM,코란도,82
2024-08,수입,렉서스,LM,80
2024-08,수입,벤츠,GLB-Class,79
2024-08,수입,BMW,8 Series,74
2024-08,수입,토요타,Alphard,74
2024-08,수입,벤츠,G-Class,69
2024-08,수입,볼보,V60 Cross Country,69
2024-08,수입,랜드로버,Range Rover Sport,63
2024-08,수입,포르쉐,Taycan,63
2024-08,수입,벤츠,Maybach S-Class,62
2024-08,국산,기아,니로 EV,61
2024-08,수입,BMW,2 Series Active Tourer,59
2024-08,수입,아우디,Q7,56
2024-08,수입,토요타,Highlander,56
2024-08,수입,아우디,A3,55
2024-08,국산,현대,아반떼 N,54
2024-08,수입,테슬라,Model X,52
2024-08,수입,BMW,iX1,48
2024-08,수입,벤츠,Maybach GLS,48
2024-08,수입,벤츠,AMG GT,47
2024-08,국산,르노코리아,그랑 콜레오스,45
2024-08,국산,제네시스,Electrified GV70,44
2024-08,국산,기아,니로 플러스,43
2024-08,수입,벤츠,EQA,43
2024-08,수입,벤츠,EQE,39
2024-08,수입,폭스바겐,Touareg,39
2024-08,수입,벤츠,GLA-Class,37
2024-08,국산,르노코리아,SM6,34
2024-08,수입,BMW,i5,34
2024-08,수입,포드,Mustang,34
2024-08,국산,제네시스,GV60,33
2024-08,수입,아우디,Q5,33
2024-08,수입,캐딜락,Lyriq,33
2024-08,수입,BMW,iX,31
2024-08,수입,BMW,Z4,30
2024-08,수입,랜드로버,Range Rover Velar,29
2024-08,수입,벤츠,EQS,28
2024-08,수입,포르쉐,718 Boxster,28
2024-08,수입,BMW,M4,27
2024-08,수입,GMC,Sierra,27
2024-08,수입,람보르기니,Urus S,25
2024-08,수입,지프,Gladiator,25
2024-08,수입,토요타,GR 86,25
2024-08,수입,BMW,M3,24
2024-08,수입,아우디,Q3,24
2024-08,수입,폭스바겐,Arteon,24
2024-08,수입,푸조,408,24
2024-08,수입,랜드로버,Range Rover Evoque,23
2024-08,수입,BMW,M2,22
2024-08,수입,벤츠,EQB,22
2024-08,수입,지프,Renegade,22
2024-08,수입,포드,Ranger,22
2024-08,국산,르노코리아,마스터,20
2024-08,수입,테슬라,Model S,20
2024-08,수입,BMW,i7,19
2024-08,수입,BMW,X2,17
2024-08,수입,벤틀리,Bentayga,15
2024-08,수입,아우디,A7,15
2024-08,수입,혼다,Pilot,14
2024-08,국산,현대,카운티 일렉트릭,13
2024-08,수입,렉서스,LS,13
2024-08,수입,벤틀리,Continental GT,13
2024-08,수입,아우디,A4,13
2024-08,수입,벤틀리,Flying Spur,12
2024-08,수입,볼보,V90 Cross Country,12
2024-08,수입,람보르기니,Urus,11
2024-08,수입,캐딜락,Escalade,11
2024-08,수입,푸조,e-2008,11
2024-08,수입,마세라티,Grecale,10
2024-08,국산,쉐보레,타호,9
2024-08,수입,아우디,e-tron,9
2024-08,수입,BMW,X5 M,8
2024-08,수입,아우디,A8,8
2024-08,수입,캐딜락,New XT4,8
2024-08,수입,BMW,X6 M,7
2024-08,수입,벤츠,SL-Class,7
2024-08,수입,포르쉐,718 Cayman,7
2024-08,수입,푸조,3008,7
2024-08,수입,BMW,X4 M,6
2024-08,수입,랜드로버,Discovery Sport,6
2024-08,수입,볼보,C40 Recharge,6
2024-08,수입,아우디,A5,6
2024-08,수입,지프,Grand Cherokee,6
2024-08,수입,캐딜락,XT6,6
2024-08,수입,BMW,X3 M,5
2024-08,수입,폴스타,Polestar 2,5
2024-08,수입,랜드로버,Discovery,4
2024-08,수입,롤스로이스,Phantom Series II,4
2024-08,수입,롤스로이스,Spectre,4
2024-08,수입,볼보,XC40 Recharge,4
2024-08,수입,포르쉐,Macan,4
2024-08,수입,푸조,5008,4
2024-08,국산,제네시스,Electrified G80,3
2024-08,수입,롤스로이스,Ghost,3
2024-08,수입,링컨,Navigator,3
2024-08,수입,미니,Clubman,3
2024-08,수입,지프,Avenger,3
2024-08,수입,캐딜락,CT5,3
2024-08,수입,포드,Expedition,3
2024-08,수입,푸조,e-208,3
2024-08,수입,람보르기니,Huracan EVO,2
2024-08,수입,롤스로이스,Cullinan,2
2024-08,수입,아우디,e-tron GT,2
2024-08,수입,토요타,GR SUPRA,2
2024-08,국산,KGM,코란도 EV,1
2024-08,수입,마세라티,Ghibli,1
2024-08,수입,벤츠,Maybach EQS SUV,1
2024-08,수입,아우디,Q8 e-tron,1
2024-09,국산,기아,쏘렌토,6628
2024-09,국산,현대,그랜저,6120
2024-09,국산,현대,싼타페,5314
2024-09,수입,벤츠,E-Class,4941
2024-09,국산,기아,카니발,4900
2024-09,국산,현대,쏘나타 디 엣지,4890
2024-09,국산,기아,K8,4724
2024-09,국산,현대,투싼,4553
2024-09,국산,기아,스포티지,4541
2024-09,국산,기아,셀토스,4433
2024-09,국산,르노코리아,그랑 콜레오스,3900
2024-09,국산,제네시스,G80,3892
2024-09,국산,현대,아반떼,3686
2024-09,국산,현대,포터2,3517
2024-09,국산,제네시스,GV70,3324
2024-09,국산,현대,스타리아,3194
2024-09,국산,제네시스,GV80,2610
2024-09,국산,기아,레이,2589
2024-09,국산,기아,K5,2277
2024-09,국산,기아,봉고 3,2272
2024-09,국산,현대,캐스퍼 일렉트릭,2075
2024-09,국산,현대,코나,2029
2024-09,국산,기아,EV3,2022
2024-09,수입,BMW,5 Series,1998
2024-09,국산,현대,캐스퍼,1927
2024-09,국산,현대,팰리세이드,1704
2024-09,국산,KGM,액티언,1686
2024-09,국산,쉐보레,트랙스 크로스오버,1444
2024-09,국산,현대,버스/트럭 (현대),1358
2024-09,국산,현대,아이오닉 5,1084
2024-09,수입,벤츠,GLC-Class,994
2024-09,국산,기아,모닝,968
2024-09,국산,현대,포터2 일렉트릭,940
2024-09,국산,기아,니로,866
2024-09,수입,테슬라,Model Y,793
2024-09,국산,기아,레이 EV,774
2024-09,국산,KGM,렉스턴 스포츠,758
2024-09,수입,BMW,X3,640
2024-09,국산,KGM,토레스,632
2024-09,국산,현대,코나 일렉트릭,632
2024-09,수입,BMW,3 Series,622
2024-09,수입,렉서스,ES,603
2024-09,수입,벤츠,S-Class,590
2024-09,국산,르노코리아,아르카나,579
2024-09,국산,현대,마이티,560
2024-09,국산,제네시스,G90,551
2024-09,수입,테슬라,Model 3,534
2024-09,수입,볼보,XC60,528
2024-09,수입,BMW,X5,501
2024-09,수입,벤츠,GLE-Class,493
2024-09,국산,르노코리아,QM6,468
2024-09,국산,KGM,렉스턴 스포츠 칸,467
2024-09,국산,KGM,티볼리,451
2024-09,국산,기아,봉고 3 EV,443
2024-09,수입,렉서스,NX,433
2024-09,수입,BMW,6 Series,421
2024-09,수입,BMW,7 Series,417
2024-09,국산,현대,베뉴,411
2024-09,수입,BMW,X7,408
2024-09,국산,현대,아이오닉 6,368
2024-09,수입,BMW,X6,366
2024-09,수입,BMW,X4,354
2024-09,수입,아우디,Q4 e-tron,338
2024-09,국산,기아,EV6,324
2024-09,국산,쉐보레,트레일블레이저,324
2024-09,수입,볼보,XC40,292
2024-09,국산,KGM,토레스 EVX,287
2024-09,수입,포르쉐,Cayenne,280
2024-09,국산,현대,넥쏘,268
2024-09,수입,폭스바겐,ID.4,267
2024-09,수입,벤츠,CLE,248
2024-09,수입,토요타,RAV4,238
2024-09,수입,미니,Countryman,233
2024-09,국산,제네시스,G70,202
2024-09,수입,BMW,X1,195
2024-09,수입,랜드로버,Range Rover,190
2024-09,수입,벤츠,GLS-Class,186
2024-09,수입,BMW,4 Series,181
2024-09,수입,폭스바겐,Tiguan,176
2024-09,수입,미니,Cooper,173
2024-09,수입,포르쉐,Taycan,166
2024-09,국산,기아,K9,163
2024-09,국산,현대,쏠라티,163
2024-09,수입,아우디,Q8,157
2024-09,수입,벤츠,A-Class,154
2024-09,수입,벤츠,G-Class,154
2024-09,수입,폭스바겐,Jetta,153
2024-09,수입,렉서스,RX,150
2024-09,수입,BMW,i4,138
2024-09,국산,KGM,렉스턴 뉴 아레나,137
2024-09,수입,볼보,V60 Cross Country,135
2024-09,수입,토요타,Camry,133
2024-09,수입,포르쉐,Panamera,133
2024-09,수입,포르쉐,911,126
2024-09,수입,지프,Wrangler,125
2024-09,수입,폭스바겐,Golf,124
2024-09,수입,포드,Explorer,123
2024-09,국산,기아,EV9,122
2024-09,수입,벤츠,C-Class,122
2024-09,국산,기아,모하비,118
2024-09,국산,현대,카운티,115
2024-09,수입,BMW,iX3,115
